"build_time_min","deploy_time_min","commit_size_loc","num_bugs","test_coverage_pct","ticket_resolution_h","team","module","priority","deploy_status"
7.36,6.62,126,1,94.33,15.23,"Equipo_3","Dashboard","Critical","Failed"
8.4,9.6,126,1,45.12,35.33,"Equipo_4","Database","Low","Success"
11.02,0.5,114,1,84.18,1.35,"Equipo_1","API","Low","Success"
8.94,8.34,130,3,76.56,50.64,"Equipo_1","Payments","High","Success"
6.12,5.76,122,0,49.16,33.33,"Equipo_4","Auth","High","Success"
11.94,8.81,116,1,77.96,34.51,"Equipo_2","Payments","Medium","Success"
15.41,6.16,117,1,96.18,6.58,"Equipo_2","Auth","Low","Success"
19.28,7.25,105,2,55.29,34.07,"Equipo_4","API","Medium","Success"
15.19,9.69,108,4,48.2,0.7,"Equipo_2","API","High","Rolled_Back"
21.42,10.38,116,0,60.85,52.62,"Equipo_4","Dashboard","Medium","Success"
22.2,9.19,111,0,71.13,25.3,"Equipo_2","Database","Low","Rolled_Back"
9.54,4.3,103,1,52.71,15.75,"Equipo_2","Database","Critical","Success"
11.07,10.3,120,2,54.88,5.69,"Equipo_1","Dashboard","Medium","Success"
19.19,5.65,121,2,76.61,7.1,"Equipo_4","Database","Low","Failed"
9.96,14.57,129,0,71.09,9.09,"Equipo_3","API","High","Success"
3.68,10.83,107,1,86.1,6.02,"Equipo_2","Payments","Medium","Success"
9.44,11.09,108,2,90.2,18.07,"Equipo_5","API","Critical","Success"
11.36,12.55,107,0,91.53,15.06,"Equipo_3","Database","Medium","Success"
9.14,7.82,133,0,83.27,16.7,"Equipo_5","Auth","Critical","Success"
13.64,6.09,109,0,75.76,20.18,"Equipo_1","API","Low","Success"
15.14,7.13,132,2,62.18,59.47,"Equipo_4","Database","Medium","Success"
14.14,9.44,110,1,87.87,38.57,"Equipo_1","Payments","Low","Success"
9.76,9.75,124,3,84.69,15.53,"Equipo_3","API","Medium","Success"
16,8.08,117,0,53,25.61,"Equipo_1","Payments","Medium","Success"
9.7,8.97,123,1,54.06,26.23,"Equipo_5","Auth","Medium","Success"
9.95,10.65,120,0,51.92,10.77,"Equipo_1","API","Critical","Success"
9.54,6.42,138,2,70.61,18.31,"Equipo_1","Auth","Low","Success"
12.34,9.01,115,1,72.86,2.88,"Equipo_1","Dashboard","Critical","Success"
6.52,3.26,118,0,74.96,13.5,"Equipo_1","Dashboard","Medium","Success"
8.9,8.74,117,2,58.74,11.15,"Equipo_4","Database","High","Success"
4.16,10.61,131,2,46.65,8.65,"Equipo_2","Payments","Low","Success"
7.71,9.71,118,2,56.93,13.72,"Equipo_3","API","Low","Success"
18.32,7.79,127,1,49.02,19.88,"Equipo_4","API","Low","Success"
8.76,9.79,106,1,63.47,5.15,"Equipo_4","Database","Low","Success"
9.87,12.41,130,4,55.18,23,"Equipo_1","Auth","Low","Failed"
9.34,7.81,118,1,49.12,23.13,"Equipo_1","API","Low","Success"
4.74,2.08,121,2,88.16,5.5,"Equipo_3","Payments","Medium","Success"
10.16,9.07,113,2,93.75,18.2,"Equipo_4","Payments","High","Failed"
12.25,9.91,129,4,87.06,19.5,"Equipo_1","Payments","High","Success"
10.1,9.16,112,2,80.81,12.26,"Equipo_4","Auth","Medium","Success"
15.84,12.09,139,0,60.22,16.59,"Equipo_2","Dashboard","Low","Success"
13.51,6.5,101,4,50.17,31.8,"Equipo_5","Dashboard","Medium","Success"
7.39,8.48,122,2,45.71,18.71,"Equipo_3","API","Medium","Success"
13.35,12.23,111,1,89.38,36.01,"Equipo_1","API","Low","Success"
3.29,6.1,100,3,56.35,31.25,"Equipo_4","API","Low","Success"
15.06,6.18,118,0,66.62,4.92,"Equipo_2","Payments","High","Success"
14.31,6.89,119,0,61.02,33.49,"Equipo_5","Database","Medium","Success"
10.05,3.69,99,2,93.98,25.62,"Equipo_4","Database","Medium","Failed"
12.86,7.88,134,0,98.89,18.05,"Equipo_1","Auth","Low","Rolled_Back"
6.83,4.9,98,0,67.66,13.24,"Equipo_4","Dashboard","High","Success"
22.33,3.47,112,1,68.02,27.86,"Equipo_2","Dashboard","Low","Success"
5.35,9.88,134,0,89.61,25.04,"Equipo_1","Auth","Medium","Success"
15.1,5.6,110,1,66.53,31.83,"Equipo_2","Database","Medium","Success"
7.3,11.25,120,2,63.89,80,"Equipo_1","Dashboard","High","Success"
12.15,7.42,128,1,96.09,1.93,"Equipo_4","Auth","Medium","Success"
11.11,8.41,137,3,93.29,16.3,"Equipo_1","Database","Low","Success"
8.98,12.32,119,2,62.82,19.72,"Equipo_4","API","High","Success"
12.94,9.14,122,5,91.48,11.05,"Equipo_4","Auth","Low","Success"
8.96,6.96,119,1,82.78,45.75,"Equipo_2","Auth","Medium","Success"
14.82,6.91,135,0,82.51,4.8,"Equipo_1","Database","Low","Success"
24.21,8.23,116,2,71.17,9.36,"Equipo_1","Auth","Low","Success"
11.02,8.15,133,0,47.97,31.4,"Equipo_4","Auth","Medium","Success"
12.41,7.27,114,1,58.98,12.8,"Equipo_5","API","High","Success"
16.08,7.37,120,0,94.28,14.38,"Equipo_5","Payments","Low","Rolled_Back"
10.62,8.32,138,1,75.43,14.12,"Equipo_3","Database","High","Success"
15.2,9.23,129,1,53.09,33.92,"Equipo_3","Dashboard","Critical","Success"
14.06,5.55,99,5,78.71,36.21,"Equipo_4","Auth","Medium","Success"
10.67,5.94,107,0,73.49,2.24,"Equipo_4","Payments","Medium","Rolled_Back"
7.98,7.23,132,2,92.12,7.49,"Equipo_1","Dashboard","Low","Success"
7.64,6.88,118,2,63.45,11.8,"Equipo_3","Dashboard","Medium","Success"
8.9,7.23,126,0,71.28,16.55,"Equipo_4","API","Critical","Failed"
16.23,8.05,117,2,65.5,1.11,"Equipo_3","Auth","Medium","Success"
9.97,12.19,116,1,60.24,32.05,"Equipo_3","API","Medium","Success"
4.06,6.74,103,0,56.99,40.69,"Equipo_1","Auth","High","Success"
13,6.06,104,3,57.06,21.15,"Equipo_1","API","Medium","Failed"
13.56,11.46,116,1,47.4,44.16,"Equipo_5","Auth","High","Success"
10.4,6.69,102,2,80.8,31.22,"Equipo_5","Database","High","Success"
5.31,4.27,122,3,90.88,41.64,"Equipo_2","Dashboard","Low","Success"
11.66,3.55,147,1,66.82,7.77,"Equipo_1","Dashboard","Low","Success"
4.42,5.11,138,2,52.56,31.01,"Equipo_4","Auth","Low","Success"
4.04,5.01,114,1,82.2,3.85,"Equipo_4","Dashboard","High","Success"
6.71,7.69,125,1,51.14,8.86,"Equipo_5","API","Medium","Success"
15.13,4.23,136,0,64.02,20.18,"Equipo_5","API","Low","Success"
11.35,8.98,104,2,84.07,21.64,"Equipo_5","API","Medium","Success"
9.51,5.96,112,3,64.19,35.29,"Equipo_1","Dashboard","Medium","Success"
15.53,7.32,133,2,67.99,9.77,"Equipo_1","Database","Low","Success"
12.24,9.27,109,1,51.34,7.06,"Equipo_3","Auth","Medium","Success"
7.72,9.05,130,0,66.08,5.56,"Equipo_5","Payments","Medium","Success"
8.45,4.72,121,0,81.64,23.85,"Equipo_1","API","High","Success"
4.2,6.09,113,2,90.94,1.19,"Equipo_5","Database","Medium","Success"
4.69,7.73,109,5,88.09,6.66,"Equipo_3","Database","Medium","Success"
9.78,7.85,120,1,98.46,11.96,"Equipo_3","Payments","Low","Success"
12.73,2.96,104,1,54.98,42.59,"Equipo_2","Payments","High","Success"
6.72,4.74,128,1,55.31,9.26,"Equipo_2","Dashboard","Medium","Success"
12.01,9.21,109,0,99.07,9.77,"Equipo_2","Dashboard","Medium","Success"
6.01,6.27,111,1,46.14,10.53,"Equipo_2","API","Low","Success"
11.63,3.86,116,1,74.81,19.31,"Equipo_4","Dashboard","Low","Success"
11.19,7,123,1,78.91,7.58,"Equipo_2","Database","Critical","Success"
11.97,4.21,121,3,47.34,43.56,"Equipo_5","Payments","Critical","Success"
7.01,10.31,110,1,93.98,4.4,"Equipo_5","Database","Medium","Success"
14.27,13,136,3,83.67,16.08,"Equipo_1","Database","Low","Success"
11.12,8.28,93,1,94.76,21.89,"Equipo_4","Payments","Medium","Success"
8.12,7.46,101,3,79.96,6.58,"Equipo_2","API","Low","Success"
4.66,7.54,120,3,62.1,14.66,"Equipo_3","Payments","Low","Success"
14.34,8.41,125,0,66.87,39.18,"Equipo_1","Dashboard","Low","Success"
5.59,7.27,108,2,72.83,5.63,"Equipo_1","Database","Medium","Success"
8.79,4.68,122,0,82.73,27.71,"Equipo_1","API","Low","Success"
4.32,9.55,126,2,47.71,26.89,"Equipo_3","Payments","High","Rolled_Back"
1.73,2.48,128,1,83.54,20.66,"Equipo_5","Auth","Low","Success"
18.6,6.5,126,2,45.9,15.28,"Equipo_1","Dashboard","Medium","Success"
5.71,7.28,115,0,86.27,13.98,"Equipo_5","Database","Medium","Success"
12.28,7.29,119,0,89.02,20.92,"Equipo_3","Auth","Low","Success"
10.8,10.12,110,2,53.43,24.19,"Equipo_1","API","High","Success"
8.58,3.96,121,2,77.94,24.22,"Equipo_2","Dashboard","High","Success"
7.78,4.76,109,0,89.45,22.72,"Equipo_2","Dashboard","Medium","Rolled_Back"
13.81,6.8,113,3,59.93,62.24,"Equipo_2","Database","Medium","Success"
9.47,10.89,111,2,60.93,24.96,"Equipo_5","Database","Low","Failed"
13.64,4.12,131,1,73.09,11.94,"Equipo_1","Auth","Low","Success"
21.44,10.12,134,3,58.14,8.54,"Equipo_3","Payments","Low","Success"
10.94,7.6,148,0,70.22,4.52,"Equipo_3","Payments","High","Success"
8.36,9.48,115,2,95.6,10.98,"Equipo_5","Payments","High","Success"
15.51,10.87,119,1,65.97,11.43,"Equipo_3","Dashboard","Medium","Success"
18.86,6.81,127,1,47.08,22.27,"Equipo_4","Auth","Critical","Success"
6.59,7.79,128,2,50.7,10.91,"Equipo_5","Database","Low","Success"
13.94,6.07,119,1,88.91,10.98,"Equipo_3","Payments","Medium","Success"
13.25,3.42,116,0,64.8,24.36,"Equipo_1","API","Low","Success"
8.47,9.27,124,3,47.06,30.7,"Equipo_3","Dashboard","Medium","Success"
15.21,8.08,101,1,99.32,42.41,"Equipo_1","Payments","Critical","Success"
12.47,6.33,121,1,85.71,54.66,"Equipo_5","Auth","Low","Success"
9.97,12.71,113,3,70.3,3.37,"Equipo_2","Dashboard","Medium","Success"
10.05,8.22,126,4,84.94,41.29,"Equipo_3","Dashboard","High","Failed"
9.35,8.46,126,0,89.46,30.86,"Equipo_4","Payments","High","Success"
6.34,4.9,126,1,63.88,16.54,"Equipo_1","Payments","Low","Success"
12.65,10.37,116,0,73.09,28.83,"Equipo_2","Payments","Critical","Success"
9.71,5.25,129,1,50.19,13.47,"Equipo_4","Dashboard","Low","Success"
7.48,5.75,122,1,76.48,22.11,"Equipo_5","Payments","High","Success"
4.82,7.11,137,1,66.53,3.99,"Equipo_2","Payments","Critical","Success"
5.01,12,124,0,48.8,6.13,"Equipo_1","API","Medium","Success"
15.4,7.05,118,1,79.23,8.09,"Equipo_4","Payments","Low","Success"
13.91,9.35,115,2,95.63,8.61,"Equipo_2","Auth","Low","Success"
5.91,5.51,117,2,99.34,24.81,"Equipo_1","Auth","Medium","Success"
19.22,9.08,126,1,53.33,24.89,"Equipo_2","Database","Medium","Success"
6.9,11.06,116,0,56.56,5.6,"Equipo_1","Dashboard","Low","Success"
14.7,9.15,121,2,48.66,17.89,"Equipo_3","Auth","Medium","Success"
5.32,7.91,116,0,84.09,11.54,"Equipo_5","Payments","Low","Success"
14.52,10.25,101,0,93.85,12.28,"Equipo_1","Database","Low","Success"
14.75,6.86,114,1,51.99,6.85,"Equipo_1","Dashboard","High","Success"
6.37,7.09,117,4,50.42,21.41,"Equipo_3","API","Medium","Failed"
2.04,6.07,111,0,46.17,4.73,"Equipo_4","Database","Medium","Success"
11.98,8.8,115,1,85.81,11.98,"Equipo_1","Payments","High","Success"
8.26,7.58,124,1,53.87,5.09,"Equipo_5","API","Medium","Success"
10.34,8.14,134,2,90.82,26.86,"Equipo_2","Payments","Low","Success"
18.1,12.88,112,0,94.72,6.25,"Equipo_5","Dashboard","Medium","Success"
8.87,6.4,126,2,97.75,21.98,"Equipo_1","Database","Medium","Success"
15.12,5.44,146,2,68.03,11.53,"Equipo_4","Auth","Low","Success"
11.66,3.67,137,1,94.99,4.47,"Equipo_2","API","Low","Rolled_Back"
9.51,3.1,113,3,87.45,29.9,"Equipo_4","Auth","Low","Success"
9.15,4.05,105,2,76.05,12.84,"Equipo_2","API","Critical","Rolled_Back"
14.18,12.87,118,1,48.65,63.18,"Equipo_1","Dashboard","Low","Success"
5.27,10.13,95,3,92.88,10.92,"Equipo_3","API","Low","Success"
7.7,10.39,131,0,77.05,29.09,"Equipo_2","Payments","Low","Success"
7.71,3.84,105,3,80.55,5.19,"Equipo_5","Auth","Low","Success"
3.22,9.65,150,1,62.22,12.73,"Equipo_1","Database","Low","Success"
7.63,5.15,120,0,71.09,19.58,"Equipo_2","Auth","Critical","Success"
8.14,5.84,130,5,72.22,3.91,"Equipo_5","Payments","Medium","Success"
12.66,8,112,1,51.19,37.92,"Equipo_3","Dashboard","Low","Success"
9.39,9.49,98,1,90.94,37.65,"Equipo_5","Payments","Low","Success"
12.2,7.36,137,4,83.89,25.74,"Equipo_1","Auth","Medium","Success"
11.17,7.17,143,0,46.98,21.87,"Equipo_3","Auth","Low","Success"
10.55,6.38,133,2,85.29,17.54,"Equipo_5","API","Medium","Success"
15.19,7.36,102,3,82.57,23.5,"Equipo_2","Database","Low","Success"
6.93,1.36,126,1,48.62,12.09,"Equipo_1","Payments","Low","Failed"
9.14,5.08,109,2,89.38,30.48,"Equipo_1","Auth","Low","Failed"
5.14,7.56,133,0,94.34,8.41,"Equipo_1","Database","Medium","Success"
3.93,13.36,127,1,78.41,20.32,"Equipo_5","API","Medium","Success"
7.06,5.79,131,2,90.2,2.55,"Equipo_1","Database","Low","Success"
13.49,5.5,137,0,87.35,7.05,"Equipo_3","API","Low","Failed"
12.02,7.1,116,3,81.1,18.46,"Equipo_4","Dashboard","Medium","Success"
6.63,1.65,101,3,98.87,27.64,"Equipo_2","Auth","Low","Rolled_Back"
11.99,9.12,119,1,84.21,4.01,"Equipo_3","Auth","Low","Success"
8.61,12.48,119,2,81.29,9.92,"Equipo_5","Auth","Low","Success"
4.99,12.47,100,1,71.57,11.8,"Equipo_5","API","Low","Success"
6.8,6.03,131,2,62.26,27.18,"Equipo_3","Payments","Medium","Success"
13.68,8.48,123,2,84.37,24.42,"Equipo_1","Auth","Medium","Success"
6.94,10.27,139,6,82.97,12.14,"Equipo_2","Dashboard","Low","Success"
16.55,11.07,146,2,45.57,20.2,"Equipo_4","API","Low","Success"
5.04,10.17,126,2,66.48,14.52,"Equipo_3","Database","Low","Success"
15.6,4.61,119,3,81.51,25.29,"Equipo_3","Payments","Medium","Success"
8.91,3.74,103,2,73.35,15.73,"Equipo_2","Auth","Low","Success"
8.44,8.91,132,3,74.26,26.91,"Equipo_2","Database","Low","Success"
5.07,8.66,106,3,45.24,9.54,"Equipo_5","API","Low","Success"
7.47,4,131,1,98.78,15.88,"Equipo_1","Database","Critical","Success"
10.08,10.11,114,0,58.26,8.22,"Equipo_3","Database","Medium","Success"
8.7,9.92,133,1,87.89,22.71,"Equipo_4","Auth","Medium","Failed"
14.15,4.77,110,2,80.1,2.8,"Equipo_5","API","Low","Success"
12.67,8.21,120,1,92.27,3.02,"Equipo_1","API","Low","Success"
7.57,8.3,115,1,97.31,38.1,"Equipo_2","Database","Medium","Success"
5.18,6.98,111,3,80.7,17.6,"Equipo_2","Dashboard","High","Success"
10.41,10.75,109,2,59.4,4.92,"Equipo_5","API","Medium","Success"
4.16,5.39,115,2,97.73,2.93,"Equipo_1","Payments","Low","Rolled_Back"
8.5,8.11,124,1,87.46,6.19,"Equipo_1","Dashboard","Low","Success"
9.51,5.92,124,3,84.37,9.51,"Equipo_2","Dashboard","Low","Rolled_Back"
11.22,6.66,109,1,76.94,8.28,"Equipo_4","Payments","Medium","Success"
13.19,10.08,124,2,62.25,7.63,"Equipo_5","API","Low","Success"
9.9,9.07,137,3,65.57,3.05,"Equipo_4","Dashboard","Low","Success"
7.14,7.26,130,1,73.09,22.16,"Equipo_3","Database","Medium","Success"
9.62,5.23,135,1,69.9,9.95,"Equipo_2","API","Low","Success"
7.54,8.2,126,1,72.87,54.11,"Equipo_5","Auth","High","Success"
10.45,5.71,128,1,84.62,10.01,"Equipo_5","Payments","High","Success"
9.81,6.51,108,0,79.41,1.61,"Equipo_1","API","Low","Success"
14,4.59,122,0,96.64,5.37,"Equipo_4","Auth","Medium","Success"
19.04,4.46,109,1,60.55,21.74,"Equipo_4","Auth","High","Failed"
7.87,3.35,111,5,72.01,23.54,"Equipo_1","API","Low","Success"
19.72,7.11,102,1,74.65,35.56,"Equipo_4","Database","Medium","Success"
25.98,3.78,104,1,93.83,19.31,"Equipo_2","Dashboard","Medium","Failed"
9.26,14.34,127,1,60.16,10.37,"Equipo_4","Database","Medium","Success"
5.98,8.21,118,1,77.7,39.44,"Equipo_4","Database","Low","Failed"
15.28,5.42,111,1,49.98,10.14,"Equipo_1","API","Low","Success"
17.65,10.9,118,0,83.37,14.09,"Equipo_2","API","Medium","Success"
10.18,7.49,119,0,90.03,6.26,"Equipo_5","API","Low","Success"
13.66,7.54,123,3,51.84,24.6,"Equipo_2","Payments","Low","Success"
7.4,6.38,115,1,93,35.33,"Equipo_1","Auth","Low","Success"
3.97,6.78,119,2,63.24,15.22,"Equipo_3","Auth","Medium","Success"
8.25,4.74,115,3,77.38,22.17,"Equipo_4","Database","Medium","Success"
4.45,7.48,119,2,73.09,1.88,"Equipo_4","Auth","High","Success"
16.58,5.2,131,3,59.77,30.25,"Equipo_3","Database","Low","Failed"
7.29,8.63,124,2,97.39,22.64,"Equipo_2","API","Low","Success"
7.91,12.08,135,3,96.4,9.97,"Equipo_3","API","Low","Rolled_Back"
27.04,9.08,121,1,56.11,45.22,"Equipo_3","Dashboard","High","Success"
6.07,8.42,128,2,67.05,13.58,"Equipo_2","Database","Low","Success"
9.55,10.79,134,0,74.47,15.33,"Equipo_5","API","Medium","Success"
13.57,8.63,107,3,52.56,19.71,"Equipo_3","Dashboard","Medium","Success"
15.74,4.13,143,0,81.93,29.14,"Equipo_1","Dashboard","Medium","Success"
7.08,10.18,116,2,45.41,12.89,"Equipo_5","Payments","Medium","Success"
12.16,6.02,133,2,82.1,13.45,"Equipo_1","API","Medium","Success"
9.2,6.65,136,1,99.19,14.77,"Equipo_3","Dashboard","Medium","Success"
5.16,6.55,121,0,69.5,51.95,"Equipo_3","Dashboard","Medium","Success"
5.12,6.79,126,4,91.24,27.81,"Equipo_1","Database","Low","Success"
3.35,5.49,131,1,75.56,5.17,"Equipo_3","Auth","Medium","Success"
5.32,9.87,110,2,67.82,24.19,"Equipo_1","API","Medium","Success"
10.7,9.64,114,2,46.47,31.27,"Equipo_1","Auth","Medium","Success"
12.84,7.32,123,3,89.63,29.89,"Equipo_1","Payments","High","Success"
10.79,6.1,96,0,65.3,3.6,"Equipo_2","Database","Low","Success"
14.92,8.98,108,2,85.63,24.31,"Equipo_1","Database","Medium","Failed"
2.41,8.55,111,2,52.13,6.32,"Equipo_5","API","Medium","Success"
9.86,9.21,124,3,73.17,12.78,"Equipo_2","API","Medium","Success"
8.53,9.66,97,4,65.46,24.01,"Equipo_5","API","Medium","Success"
18.56,7.55,115,3,74.36,7.77,"Equipo_4","API","Medium","Success"
28.44,8.79,116,1,76.6,90.83,"Equipo_3","API","Low","Success"
6.09,5.61,105,2,61.64,9.43,"Equipo_5","Database","Medium","Success"
8.35,11.49,93,1,89.18,26.01,"Equipo_2","Auth","Medium","Success"
14.36,9.87,133,0,67.09,42.76,"Equipo_4","Database","Low","Rolled_Back"
9.44,12.83,121,0,88.7,39.52,"Equipo_1","Auth","Low","Failed"
9.31,4.26,106,1,62.62,18.6,"Equipo_5","Auth","Low","Failed"
8.42,12.31,130,2,71.55,16.81,"Equipo_4","Database","Medium","Rolled_Back"
26.09,6.16,118,1,47.14,26.62,"Equipo_4","Payments","Low","Success"
14.61,5.88,122,2,59.01,19.13,"Equipo_2","Database","Medium","Success"
14.75,7.36,120,2,77.43,13.56,"Equipo_1","API","Medium","Rolled_Back"
7.7,2.68,136,1,71.58,13.52,"Equipo_2","Auth","Low","Success"
4.58,8.46,125,2,96.34,21.48,"Equipo_2","Auth","Medium","Success"
15.57,7.35,121,0,48.08,13.72,"Equipo_1","Auth","Medium","Success"
14.62,10.48,123,1,45.57,25.49,"Equipo_5","API","Critical","Success"
6.23,7.37,119,0,67.58,2.83,"Equipo_3","Dashboard","Medium","Success"
13.34,11.73,123,2,80.5,24.97,"Equipo_2","Dashboard","Low","Success"
12.98,5.76,109,2,60.54,11.34,"Equipo_4","Dashboard","Critical","Rolled_Back"
6.9,10.41,130,1,87.36,29.83,"Equipo_1","Payments","Critical","Success"
4.35,13.17,141,1,65.85,27.57,"Equipo_4","Database","Critical","Success"
6.71,9.57,122,0,69.52,5.72,"Equipo_5","Payments","Medium","Success"
8.39,8.51,121,2,70.3,8.5,"Equipo_5","Dashboard","Low","Success"
13.49,7.9,108,1,54.71,21.01,"Equipo_2","Dashboard","Medium","Success"
6.7,6.86,117,1,54.37,36.97,"Equipo_2","Database","Medium","Success"
6.48,8.24,114,2,72.97,5.75,"Equipo_2","Auth","High","Success"
14.42,5.16,118,1,56.13,34.28,"Equipo_1","Database","Medium","Success"
8.76,15.05,142,0,96.21,16.27,"Equipo_1","Auth","Low","Success"
12.74,7.88,94,0,49.46,35.79,"Equipo_5","Auth","Medium","Success"
20.74,6.23,126,2,99.41,14.62,"Equipo_2","Dashboard","Low","Success"
7.84,6.01,113,2,89.83,10.49,"Equipo_4","Dashboard","Low","Success"
10.78,10.31,120,1,96.89,3.68,"Equipo_5","Dashboard","Low","Success"
7.51,7.24,113,0,94.9,33.2,"Equipo_3","Dashboard","Critical","Success"
12.14,11.65,126,0,60.93,8.56,"Equipo_4","Dashboard","Low","Success"
3.42,11.27,119,2,53.48,1.38,"Equipo_2","Auth","Medium","Success"
16.99,10.21,122,0,97.13,14.92,"Equipo_1","Dashboard","Medium","Success"
7.89,8.54,130,1,64.24,14.95,"Equipo_4","Database","Low","Success"
15.17,5.75,129,0,71.84,39.82,"Equipo_3","Payments","Medium","Success"
9.44,8.83,107,0,93.14,22.27,"Equipo_3","Database","Medium","Success"
13.64,6.6,99,1,64.84,16.67,"Equipo_4","Auth","Low","Failed"
7.48,5.02,104,1,87.37,15.39,"Equipo_1","Database","Medium","Failed"
5.87,11.12,123,4,89.91,40.21,"Equipo_3","Database","Medium","Success"
11.19,3.13,107,0,88.97,52.5,"Equipo_2","Payments","Low","Success"
15.12,14.92,120,1,71.84,11.91,"Equipo_1","Dashboard","Critical","Success"
13.47,7.05,105,2,63.51,20.11,"Equipo_3","Payments","Low","Rolled_Back"
6.14,8.01,105,1,50.26,35.7,"Equipo_1","Database","Low","Failed"
10.1,14.06,113,2,98.71,45.5,"Equipo_3","Dashboard","High","Success"
9.42,9.79,144,3,49.4,7.09,"Equipo_2","Database","Low","Failed"
3.43,7.59,110,3,50.16,11.91,"Equipo_1","Auth","Low","Success"
13.7,5.07,112,2,71.78,1.35,"Equipo_4","Payments","Low","Success"
9.16,5.89,121,5,78.17,32.54,"Equipo_2","API","Critical","Success"
9.55,8.6,112,1,59.59,3.18,"Equipo_3","API","Critical","Success"
12.47,9.01,122,4,69.65,17.32,"Equipo_5","Payments","Low","Success"
8.74,4.68,117,0,84.97,6.36,"Equipo_4","Payments","Medium","Success"
9.5,9.32,118,0,95.53,37.69,"Equipo_2","Payments","Medium","Success"
11.98,7.07,121,2,54.74,17.88,"Equipo_4","Dashboard","Low","Success"
6.24,7.6,129,3,48.54,10.99,"Equipo_1","Dashboard","Low","Rolled_Back"
19.42,9.22,118,1,68.89,41.59,"Equipo_1","API","Medium","Success"
7.49,5.83,105,1,69.89,4.41,"Equipo_5","Payments","Medium","Success"
7.27,5.82,124,5,72.61,12.16,"Equipo_1","API","Medium","Success"
13.86,8.88,138,0,49.18,11.87,"Equipo_2","Auth","Medium","Success"
3.94,12.37,132,2,55.97,11.41,"Equipo_3","Payments","Medium","Success"
11.39,10.33,105,2,55.88,9.09,"Equipo_4","Dashboard","Low","Success"
12.91,2.89,137,1,45.39,21.56,"Equipo_3","API","Medium","Success"
12.69,4.56,113,2,48.45,39.81,"Equipo_3","API","Low","Success"
24.06,10.13,123,2,94.74,16.84,"Equipo_2","Auth","High","Success"
19.86,5.68,117,3,99.42,28.17,"Equipo_3","Dashboard","Medium","Success"
15.03,12.54,130,2,68.05,2.66,"Equipo_5","API","Low","Success"
4.39,6.62,97,0,74.26,5.36,"Equipo_5","Dashboard","High","Success"
8.39,8.28,124,2,46.65,43.44,"Equipo_3","Payments","Medium","Success"
4.05,9.96,120,2,49.19,49.72,"Equipo_1","Database","High","Failed"
4.06,7.53,147,0,72.89,15.66,"Equipo_4","Payments","Low","Success"
5.07,9.17,117,2,84.76,20.18,"Equipo_4","Database","High","Success"
